3.958706367213132184e-09 1.451999469118742809e+03 9.799999680945796765e-01 0.000000000000000000e+00 1.509896499060870106e-10 1.431221971776679872e-12 5.268397175207960099e-37 1.807245720685087646e-27 2.688132236373488299e-18 2.425407447929491840e-18 6.480452913974347150e-08 3.731634566932020123e-12 4.916156499413922504e-35 1.646945314360863686e-22 9.669041883103867031e-21 1.910618589963802977e-22 3.223089794756456898e-12 1.511375406405104885e-10 1.999996679037796196e-02
5.018911002507999105e-09 1.451999326935138015e+03 9.799999595487792758e-01 0.000000000000000000e+00 1.920405813802843016e-10 2.304202831195188011e-12 2.379275777635330273e-36 5.536647115084615430e-27 5.495591471041633160e-18 4.630875692436525889e-18 8.215882696220447252e-08 5.995129786899380038e-12 1.818063099343971682e-34 4.006614076308941936e-22 1.928706367929493508e-20 4.497520930429291728e-22 5.189754463228916893e-12 1.922645911084483779e-10 1.999995789459949047e-02
7.301024481697364881e-09 1.451999020874300868e+03 9.799999411522695159e-01 0.000000000000000000e+00 2.812984746256740243e-10 4.896756239766726988e-12 4.201138435664781563e-35 3.785505569059208438e-26 1.759958082982502576e-17 1.271100155164606830e-17 1.195123376129259281e-07 1.268103097579783175e-11 1.849416999939398643e-33 1.720751315558005140e-21 5.826566227670966623e-20 1.848313844088029176e-21 1.103172974874789548e-11 2.817095177153747463e-10 1.999993874377532441e-02
9.583137960886729828e-09 1.451998714803026814e+03 9.799999227537057322e-01 0.000000000000000000e+00 3.717906600823177149e-10 8.473166319033936236e-12 2.657252323396996443e-34 1.428498808938919665e-25 4.097246322723002265e-17 2.594547363082949751e-17 1.568631272463291493e-07 2.184356209010663258e-11 8.538247827660839546e-33 4.856737612678101590e-21 1.292210680012086479e-19 5.123176283681687441e-21 1.909233621843013985e-11 3.723958037516667923e-10 1.999991958957144170e-02
1.186525144007609478e-08 1.451998408721130090e+03 9.799999043530593923e-01 0.000000000000000000e+00 4.635335478369439416e-10 1.304671018750723375e-11 1.040772750335049751e-33 4.041154790387696245e-25 7.990522830814111904e-17 4.495683731462758852e-17 1.942111946854815098e-07 3.348255810953435877e-11 2.762838222491954396e-32 1.099704790306612565e-20 2.416737782058438571e-19 1.150473252411967055e-20 2.940124281542867945e-11 4.643068952221940457e-10 1.999990043197479375e-02
1.414736491926545972e-08 1.451998102628418792e+03 9.799998859503009641e-01 0.000000000000000000e+00 5.565438877562145644e-10 1.863152370675924365e-11 3.415553774829384121e-33 9.689615245667487069e-25 1.391023037212557196e-16 7.018859625274627769e-17 2.315565387031312926e-07 4.759783553955846210e-11 7.511420318951019483e-32 2.169813318449772106e-20 4.054790404190162073e-19 2.261060266142130348e-20 4.198927086969925394e-11 5.574259923544120678e-10 1.999988127097147503e-02
1.777517262978576547e-08 1.451997616019250700e+03 9.799998566915671949e-01 0.000000000000000000e+00 7.070472461023764516e-10 2.962621060481270036e-11 1.745281393790022347e-32 3.123949149384007297e-24 2.868154380548341035e-16 1.237183399321001977e-16 2.909177091127912924e-07 7.513309657366788202e-11 2.902264038510965253e-31 5.307599515638013096e-20 7.949977777781453311e-19 5.519529245459575717e-20 6.676505762783267203e-11 7.079022129607207703e-10 1.999985080424951725e-02
2.140298034030607122e-08 1.451997129381552668e+03 9.799998274273106214e-01 0.000000000000000000e+00 8.608539684241119354e-10 4.326982557594127003e-11 6.820931724077718968e-32 8.094333760936224075e-24 5.173339064720532552e-16 1.944439686466754774e-16 3.502719894027697660e-07 1.089248492735135749e-10 8.757517054003010994e-31 1.102290485458560013e-19 1.375635008472286272e-18 1.147011266956319446e-19 9.749388569330685014e-11 8.613299619960020072e-10 1.999982032882704694e-02
2.503078805082637696e-08 1.451996642714615746e+03 9.799997981574207762e-01 0.000000000000000000e+00 1.018021068998953649e-09 5.962038960248025133e-11 2.044825515770510594e-31 1.804613389555265164e-23 8.501654723558401014e-16 2.829525777279805769e-16 4.096193747734228627e-07 1.489723676559714479e-10 2.198639830362947251e-30 2.042433805444545371e-19 2.183437992960151940e-18 2.130083168064684336e-19 1.342905920238803052e-10 1.017651890370222921e-09 1.999978984464708190e-02
2.865859576134668271e-08 1.451996156017748717e+03 9.799997688817907449e-01 0.000000000000000000e+00 1.178602051364511220e-09 7.873681239257593706e-11 5.332118515095533255e-31 3.614528285918430678e-23 1.304900386136981370e-15 3.897160135929602053e-16 4.689598604363487120e-07 1.952749279083177722e-10 4.884289553991518753e-30 3.482321102044887350e-19 3.253337713810339136e-18 3.644204021403623973e-19 1.772674442321747314e-10 1.176814033664902860e-09 1.999975935165188012e-02
3.228640347186698846e-08 1.451995669290275828e+03 9.799997396003150563e-01 0.000000000000000000e+00 1.342647385270303749e-09 1.006789235819705458e-10 1.251496940788615666e-30 6.676106936523146004e-23 1.901170150404667559e-15 5.151867006893048823e-16 5.282934416043679765e-07 2.478318066837692927e-10 9.896538832036515651e-30 5.572551030488345924e-19 4.619295925182321868e-18 5.856738676999800180e-19 2.265345919806940761e-10 1.338765470819836286e-09 1.999972884978279061e-02
3.591421118238729420e-08 1.451995182531535420e+03 9.799997103128899045e-01 0.000000000000000000e+00 1.510204762892724142e-09 1.255074292872769029e-10 2.695442123936639373e-30 1.156823986277963212e-22 2.658635555314875959e-15 6.598223328146365954e-16 5.876201134895155900e-07 3.066422806323807268e-10 1.863964902056801196e-29 8.482566879813788735e-19 6.314372586321451631e-18 8.959565530996819368e-19 2.822002754544888065e-10 1.503458079798327602e-09 1.999969833898033664e-02
4.249388162465457991e-08 1.451994299626663405e+03 9.799996571794609146e-01 0.000000000000000000e+00 1.823204024708708256e-09 1.781035700726937084e-10 9.325872621358384424e-30 2.775196339801830304e-22 4.507639547386443965e-15 9.725381529440621883e-16 6.952018731190996579e-07 4.292594837659880314e-10 5.126019825818448655e-29 1.648347282727886421e-18 1.033185809815864053e-17 1.759232875213341212e-18 3.998291946145461239e-10 1.809006825645135905e-09 1.999964297925748563e-02
4.907355206692186561e-08 1.451993416613055842e+03 9.799996040255349872e-01 0.000000000000000000e+00 2.148150837391208719e-09 2.407706092883137204e-10 2.647104924622776494e-29 5.871587809663524864e-22 7.069428661806374349e-15 1.352546253907591278e-15 8.027608608818370737e-07 5.724407151439862132e-10 1.213867606159397040e-28 2.908726250182132564e-18 1.572220202703687632e-17 3.139698430797220904e-18 5.394751833204848720e-10 2.123174108837890780e-09 1.999958758958433544e-02
5.565322250918915132e-08 1.451992533487060200e+03 9.799995508505343622e-01 0.000000000000000000e+00 2.485271215556818465e-09 3.138887122582706229e-10 6.592619842058187949e-29 1.129864303221399444e-21 1.046206110321502160e-14 1.802572869788804875e-15 9.102970482255941797e-07 7.361816625564571943e-10 2.573505004579829857e-28 4.774243216120848925e-18 2.266258724688831538e-17 5.214186402888711925e-18 7.017435494063657610e-10 2.445731195593937227e-09 1.999953216958884686e-02
6.223289295145643040e-08 1.451991650245143319e+03 9.799994976538977109e-01 0.000000000000000000e+00 2.834766942135340013e-09 3.978453810330139841e-10 1.493815380020610152e-28 2.023109731278821403e-21 1.480395205631368051e-14 2.325351063171750180e-15 1.017810406608678799e-06 9.204780162523419946e-10 5.023674343948556070e-28 7.409758385908658787e-18 3.132151226780845778e-17 8.190349633198713911e-18 8.872228610696226847e-10 2.776473187118333086e-09 1.999947671889216669e-02
6.881256339372371610e-08 1.451990766883881179e+03 9.799994444350779155e-01 0.000000000000000000e+00 3.196818952680426048e-09 4.930344932091740001e-10 3.134309654220525423e-28 3.422310335939853791e-21 2.021386959789239451e-14 2.923632277253863293e-15 1.125300907499861941e-06 1.125325469097502488e-09 9.185603566581937957e-28 1.099919943556406810e-17 4.185961161882044672e-17 1.230685423966581272e-17 1.096487093673485182e-09 3.115216342380062652e-09 1.999942123710924530e-02
7.539223383599100181e-08 1.451989883399942300e+03 9.799993911935391822e-01 0.000000000000000000e+00 3.571590771377830182e-09 5.998552670130352533e-10 6.165708109169996203e-28 5.526288129190250563e-21 2.681093089364271929e-14 3.600185353847405469e-15 1.232768522377965191e-06 1.350719716596198162e-09 1.591484400018084344e-27 1.574423139301221788e-17 5.443063717689217518e-17 1.783282296183663110e-17 1.330097988890913472e-09 3.461794752474507659e-09 1.999936572384966929e-02
8.197190427825828751e-08 1.451988999790074331e+03 9.799993379287564865e-01 0.000000000000000000e+00 3.959230427632254473e-09 7.187116401879526594e-10 1.148903508054147187e-27 8.583742133789030339e-21 3.471460981018837949e-14 4.357791638738739068e-15 1.340213222731753030e-06 1.596656456937487750e-09 2.635653181123170350e-27 2.186372188538864268e-17 6.918204241997626021e-17 2.506819760263691828e-17 1.588606481771202340e-09 3.816058088221745859e-09 1.999931017871850458e-02
8.855157472052557322e-08 1.451988116051096767e+03 9.799992846402153512e-01 0.000000000000000000e+00 4.359871548490888628e-09 8.500119030674697754e-10 2.044855859802114589e-27 1.290063241979480040e-20 4.404474751054733665e-14 5.199243473395829871e-15 1.447634980060103935e-06 1.863131391085327288e-09 4.200892706124663427e-27 2.959372942206631127e-17 8.625531327391740346e-17 3.434473474950214855e-17 1.872553529718811034e-09 4.177870244684981006e-09 1.999925460131676824e-02
9.513124516279285892e-08 1.451987232179895727e+03 9.799992313274092925e-01 0.000000000000000000e+00 4.773634447794204153e-09 9.941683579827515642e-10 3.499294379980879481e-27 1.884806796766726259e-20 5.492156044189940440e-14 6.127345272287177284e-15 1.555033765872212823e-06 2.150140222875894331e-09 6.479312027188013751e-27 3.918753273832712143e-17 1.057862823513700074e-16 4.602700954070899843e-17 2.182470864088863284e-09 4.547108247652043579e-09 1.999919899124169911e-02
1.067341411408492608e-07 1.451985673188949932e+03 9.799991372524934352e-01 0.000000000000000000e+00 5.535580994312199748e-09 1.280978873378858461e-09 8.342856023920454083e-27 3.472162285472968773e-20 7.823971042456649625e-14 7.983750223330698116e-15 1.744369705870848851e-06 2.706284572277445128e-09 1.301439267786702551e-26 6.148341694749200681e-17 1.466129800725994961e-16 7.372746006985856920e-17 2.793868396713890907e-09 5.215999540987519026e-09 1.999910084500173060e-02
1.183370371189056494e-07 1.451984113761010576e+03 9.799990430979006462e-01 0.000000000000000000e+00 6.339180139490763860e-09 1.611368280193253565e-09 1.827855478940187404e-26 6.018940712988969132e-20 1.074071316381576742e-13 1.013391256465189793e-14 1.933633965691983005e-06 3.326247198875661890e-09 2.435795582966516512e-26 9.203688490551711269e-17 1.961661434295518515e-16 1.126119232517630139e-16 3.490466115649827719e-09 5.907112870922309329e-09 1.999900259364134625e-02
1.299399330969620380e-07 1.451982553880185833e+03 9.799989488610153510e-01 0.000000000000000000e+00 7.184857809059213065e-09 1.987667881258304345e-09 3.728445531819517438e-26 9.927605739338247292e-20 1.430918554061284643e-13 1.259345851214567366e-14 2.122826389336445869e-06 4.010004611868971238e-09 4.302085873592728113e-26 1.326231844558908247e-16 2.550836605419101457e-16 1.654664287509386033e-16 4.275016906640214528e-09 6.620006669263668662e-09 1.999890423488504335e-02
1.415428290750184266e-07 1.451980993530960404e+03 9.799988545392731565e-01 0.000000000000000000e+00 8.072968437563582279e-09 2.412230472946809713e-09 7.174477079662616664e-26 1.571290963686128851e-19 1.859657170657965244e-13 1.537810885217675866e-14 2.311946820909963106e-06 4.757533350904067508e-09 7.242617807565700352e-26 1.851813768254703397e-16 3.239672516256891079e-16 2.354305068607728138e-16 5.150223207101144360e-09 7.354311981819471171e-09 1.999880576643653374e-02
1.531457250530748152e-07 1.451979432698123901e+03 9.799987601301473061e-01 0.000000000000000000e+00 9.003808239199593745e-09 2.887426179522582957e-09 1.315677856748025789e-25 2.402200559433978105e-19 2.367043814805488237e-13 1.850367315906031027e-14 2.500995104624894205e-06 5.568809986665297545e-09 1.171373722080264704e-25 2.518158825612389462e-16 4.033875543984471943e-16 3.260094773035246184e-16 6.118746440791886938e-09 8.109718519820186253e-09 1.999870718598248387e-02
1.647486210311312038e-07 1.451977871366716499e+03 9.799986656311477917e-01 0.000000000000000000e+00 9.977623026672418015e-09 3.415639882897782728e-09 2.315595819119030438e-25 3.565380257229043361e-19 2.959873371313907817e-13 2.198603603942581351e-14 2.689971084801814312e-06 6.443811121037517265e-09 1.830947971343900652e-25 3.347992821937853165e-16 4.938876775152688453e-16 4.410845105086290013e-16 7.183212813032246801e-09 8.885965401871143608e-09 1.999860849119591832e-02
1.763515170091875924e-07 1.451976309521994608e+03 9.799985710398142480e-01 0.000000000000000000e+00 1.099461475398802696e-08 3.999269146939797060e-09 3.932067708285231897e-25 5.157924915475432597e-19 3.644978739086676568e-13 2.584115818880803585e-14 2.878874605870869909e-06 7.382513387230019024e-09 2.778774085212392867e-25 4.365757920169872268e-16 5.959862064285500277e-16 5.849222240808015638e-16 8.346217864812614282e-09 9.682834361914610997e-09 1.999850967973842986e-02
1.879544129872439810e-07 1.451974747149402674e+03 9.799984763537117338e-01 0.000000000000000000e+00 1.205494911839796067e-08 4.640721968154748200e-09 6.470140816919415632e-25 7.296413045874298837e-19 4.429230685196843714e-13 3.008508059108256176e-14 3.067705512373133218e-06 8.384893450028766288e-09 4.110070754777354535e-25 5.597652273250284757e-16 7.101803479950089080e-16 7.621852359267032412e-16 9.610331403906904184e-09 1.050014324722530194e-08 1.999841074926163309e-02
2.083312784661941398e-07 1.451972002008466916e+03 9.799983098304597684e-01 0.000000000000000000e+00 1.402239191370568191e-08 5.914503916262667180e-09 1.454214105309487985e-24 1.280744552268391398e-18 6.067434119789408866e-13 3.852804143770532366e-14 3.399151852966012954e-06 1.029930307554439107e-08 7.749840352278516422e-25 8.365244210628471142e-16 9.414420798537118490e-16 1.169989488504164120e-15 1.208276723447011495e-08 1.198451213014435024e-08 1.999823671356101493e-02
2.287081439451442986e-07 1.451969255118062847e+03 9.799981429945262557e-01 0.000000000000000000e+00 1.612448766361623339e-08 7.387216595746936529e-09 3.047058607589703614e-24 2.138528527236795339e-18 8.070450739997093914e-13 4.830764374955585978e-14 3.730372916380330824e-06 1.240990966293882376e-08 1.380363210008596365e-24 1.204632684908912324e-15 1.213957804260486988e-15 1.727348620097995858e-15 1.488857492339061499e-08 1.353080959491519609e-08 1.999806229069938865e-02
2.490850094240944309e-07 1.451966506402013692e+03 9.799979758330737978e-01 0.000000000000000000e+00 1.836163688313522757e-08 9.072040274919403779e-09 6.016979737572103357e-24 3.425252419216091818e-18 1.047633001769578806e-12 5.951229616754906460e-14 4.061367863152422501e-06 1.471658753177665234e-08 2.345074135590842015e-24 1.682531088313748234e-15 1.530090264366053560e-15 2.469009273093549982e-15 1.804131418847900869e-08 1.513854787514505289e-08 1.999788746782350801e-02
2.694618749030445897e-07 1.451963755784834802e+03 9.799978083333529266e-01 0.000000000000000000e+00 2.073411582451532661e-08 1.098218703892294771e-08 1.129836977226464242e-23 5.296348860302699260e-18 1.332346668628889902e-12 7.223102987394059789e-14 4.392135854945872046e-06 1.721921130510778045e-08 3.828450609992047245e-24 2.290651417202702778e-15 1.892109750235215780e-15 3.434030628415016918e-15 2.155445221337505476e-08 1.680736435630018711e-08 1.999771223204912379e-02
2.898387403819947485e-07 1.451961003191520604e+03 9.799976404826896692e-01 0.000000000000000000e+00 2.324210266029166313e-08 1.313089142865100231e-08 2.032428220896076575e-23 7.946035417659676638e-18 1.665059381675822544e-12 8.655342410133140143e-14 4.722676054573741440e-06 1.991765590799388460e-08 6.041543944176163402e-24 3.051550751730717753e-15 2.302213430997357006e-15 4.665951885487814697e-15 2.544138415584373507e-08 1.853698634713130184e-08 1.999753657047361952e-02
3.102156058609449073e-07 1.451958248547450467e+03 9.799974722684623440e-01 0.000000000000000000e+00 2.588570563333178519e-08 1.553140208587143026e-08 3.522872050097666910e-23 1.161330971062089630e-17 2.049677579259943420e-12 1.025696389407005248e-13 5.052987626019120448e-06 2.281179656680296304e-08 9.258945403808411120e-24 3.990054050498557215e-15 2.762541774206683407e-15 6.212960263891550083e-15 2.971545061903032208e-08 2.032720821270896919e-08 1.999736047018322097e-02
3.305924713398950661e-07 1.451955491778309806e+03 9.799973036780897928e-01 0.000000000000000000e+00 2.866498520207523486e-08 1.819697496764466761e-08 5.910725474799125980e-23 1.658835899471097138e-17 2.490140252678295584e-12 1.203704353768313316e-13 5.383069734454513514e-06 2.590150880956108773e-08 1.383235727807623784e-23 5.133405280144781208e-15 3.275192159768645914e-15 8.128059268225021862e-15 3.438995210013373709e-08 2.217787233033701023e-08 1.999718391825542133e-02
3.509693368188452249e-07 1.451952732810022781e+03 9.799971346990187238e-01 0.000000000000000000e+00 3.157996849613039659e-08 2.114086908760908272e-08 9.635200608999231997e-23 2.321944095316019265e-17 2.990418342302472044e-12 1.400470888556476246e-13 5.712921546261867001e-06 2.918666846510796379e-08 2.020628101863524896e-23 6.511429155046765584e-15 3.842229006713324139e-15 1.046923513376872518e-14 3.947815875028866421e-08 2.408885547909327813e-08 1.999700690176339085e-02
3.713462022977953837e-07 1.451949971568689762e+03 9.799969653187209362e-01 0.000000000000000000e+00 3.463065650082208408e-08 2.437634409102188242e-08 1.530761328454114411e-22 3.192025107721692437e-17 3.554514009088881497e-12 1.616913829326505146e-13 6.042542229052652350e-06 3.266715166169150659e-08 2.893607461995056747e-23 8.156702820082710959e-15 4.465690979271288177e-15 1.329962180007445528e-14 4.499331612616901785e-08 2.606005884653037718e-08 1.999682940778070225e-02
3.917230677767455425e-07 1.451947207980548683e+03 9.799967955246875473e-01 0.000000000000000000e+00 3.781702939854997872e-08 2.791665834732061366e-08 2.376425822142263507e-22 4.317775485319419689e-17 4.186459913337553758e-12 1.853956370247383441e-13 6.371930951687482510e-06 3.634283482587601963e-08 4.070853911889917485e-23 1.010473525556931249e-14 5.147596538116572597e-15 1.668766566697795753e-14 5.094864910149512644e-08 2.809140141619954692e-08 1.999665142338394666e-02
4.120999332556957013e-07 1.451944441971955257e+03 9.799966253044276598e-01 0.000000000000000000e+00 4.113905190810000765e-08 3.177506707763569466e-08 3.613143459306414057e-22 5.756047334609620900e-17 4.890318598822069874e-12 2.112526897837046305e-13 6.701086884294928778e-06 4.021359468204687875e-08 5.636524329419759426e-23 1.239415321311288917e-14 5.889948562776132922e-15 2.070729046823798884e-14 5.735736524324758915e-08 3.018281517239319150e-08 1.999647293565328179e-02
4.324767987346458601e-07 1.451941673469371381e+03 9.799964546454656977e-01 0.000000000000000000e+00 4.459667801039848302e-08 3.596482083084565824e-08 5.390468610645761057e-22 7.572722826953314118e-17 5.670181892083457309e-12 2.393558609673001465e-13 7.030009198290146205e-06 4.427930825183773274e-08 7.692887889726001397e-23 1.506689387101455861e-14 6.694738070721889720e-15 2.543806147124782685e-14 6.423265761189889407e-08 3.233424149957680723e-08 1.999629393167295585e-02
4.528536642135960189e-07 1.451938902399351036e+03 9.799962835353377422e-01 0.000000000000000000e+00 4.818985389299087000e-08 4.049916454270570585e-08 7.904455329817305943e-22 9.843635856103103799e-17 6.530170241857412143e-12 2.697989447117382379e-13 7.358697066393763278e-06 4.853985285320658231e-08 1.036329679635793931e-22 1.816840452095705545e-14 7.563946976860280671e-15 3.096534857977550362e-14 7.158770664674984739e-08 3.454562838548653822e-08 1.999611439853260855e-02
4.835905898575707488e-07 1.451934717434952063e+03 9.799960245478440690e-01 0.000000000000000000e+00 5.386619068993991572e-08 4.802008359571457184e-08 1.367334442911755889e-21 1.432380135508868967e-16 7.988169268049175731e-12 3.203555189292403030e-13 7.854051924230451824e-06 5.533488126495900374e-08 1.588810266829914525e-22 2.376785370567142158e-14 9.001322560790671767e-15 4.101354927815952298e-14 8.361900454360029864e-08 3.799466902082552340e-08 1.999584255702017976e-02
5.143275155015454258e-07 1.451930526210354856e+03 9.799957644627711462e-01 0.000000000000000000e+00 5.985058298071318599e-08 5.640059122912897202e-08 2.291436932875810955e-21 2.038817347956778567e-16 9.652280538421234089e-12 3.767763097115519184e-13 8.348868630182930888e-06 6.257251912106122056e-08 2.378657877627072774e-22 3.064161486938710286e-14 1.059652130497433463e-14 5.342344201028609603e-14 9.681702421075777877e-08 4.157988340942661477e-08 1.999556943787394667e-02
5.450644411455201027e-07 1.451926328474411548e+03 9.799955032374759734e-01 0.000000000000000000e+00 6.614278533485067907e-08 6.568605756004621211e-08 3.732938746094058247e-21 2.845730476140016430e-16 1.153699565262610672e-11 4.393891074123046768e-13 8.843144362328430111e-06 7.025234915576627007e-08 3.487119735483644865e-22 3.899764374917011289e-14 1.235628018540656043e-14 6.856806257930042246e-14 1.112268666215689209e-07 4.530113026687877173e-08 1.999529499687592929e-02
5.758013667894947797e-07 1.451922123976310331e+03 9.799952408293668427e-01 0.000000000000000000e+00 7.274253792675779882e-08 7.592181224000268556e-08 5.929076967650473970e-21 3.903097578633570442e-16 1.365693801848124186e-11 5.085238838442325309e-13 9.336876305983258969e-06 7.837395561683713891e-08 5.017326307085945735e-22 4.906775281501842238e-14 1.428732329363319258e-14 8.685469049611243190e-14 1.268935831625100148e-07 4.915827342003091339e-08 1.999501918984879917e-02
6.065382924334694567e-07 1.451917912465568179e+03 9.799949771958988975e-01 0.000000000000000000e+00 7.964956885254694294e-08 8.715314275884958976e-08 9.205177304771961428e-21 5.269780270467715988e-16 1.602685804956065634e-11 5.845127113925852484e-13 9.830061653844951615e-06 8.693692425943255497e-08 7.098912608943201511e-22 6.110947897687759402e-14 1.639636583477602996e-14 1.087260932899814040e-13 1.438621762574166987e-07 5.315117941946328674e-08 1.999474197265762448e-02
6.372752180774441336e-07 1.451913693692024026e+03 9.799947122945761313e-01 0.000000000000000000e+00 8.686359669243971309e-08 9.942529272359293568e-08 1.400030136684149301e-20 7.014535022334893085e-16 1.866162842107051628e-11 6.676896712041833499e-13 1.032269760613377220e-05 9.594084234004004778e-08 9.893312952321147230e-22 7.540800980257567744e-14 1.869011794070421737e-14 1.346617647957499598e-13 1.621776001482223116e-07 5.727971502030160548e-08 1.999446330121191356e-02
7.000850234116288585e-07 1.451905049148345142e+03 9.799941668578391329e-01 0.000000000000000000e+00 1.025586214144235620e-07 1.279289122689182488e-07 3.118790267328388622e-20 1.210303204342596828e-15 2.493221767701457539e-11 8.614212742906646627e-13 1.132766141188162225e-05 1.157094826075391680e-07 1.870703068698500416e-21 1.129986875610349486e-13 2.397980522299327544e-14 2.025102188475662536e-13 2.039807804027965402e-07 6.613741835069191548e-08 1.999388913939946152e-02
7.628948287458135833e-07 1.451896371106438892e+03 9.799936155880815125e-01 0.000000000000000000e+00 1.195318073879691239e-07 1.613524788513651383e-07 6.509974947040403653e-20 1.996231814846784049e-15 3.250082201552921779e-11 1.089463915552598294e-12 1.233029570805615788e-05 1.373142100892893713e-07 3.372661707929019198e-21 1.644760587825903948e-13 3.012604951657964249e-14 2.944664106973816502e-13 2.519779929002474007e-07 7.555973582450003240e-08 1.999330834590420242e-02
8.257046340799983082e-07 1.451887657444345223e+03 9.799930581245830385e-01 0.000000000000000000e+00 1.377804765884913203e-07 2.000802060551819020e-07 1.284745296246253785e-19 3.169217522021115189e-15 4.149859444146085957e-11 1.354736564543929746e-12 1.333057691283184734e-05 1.607515606552785857e-07 5.838928070485512665e-21 2.335829506333807746e-13 3.718615265667120785e-14 4.161891019391270894e-13 3.065509100528462476e-07 8.554544092473757668e-08 1.999272054636613491e-02
